AC_NO,party_name,ST_CD,O.S.N.,NAME,EVM Votes,Postal Votes,VOTES,vote_percent,ST_NAME,AC_NAME,Migrant Votes,polled_votes,#,Vote %,Deposit Threshold,color_code,YEAR,PARTY,a_constituency,Category,District,p_constituency,Region
81,Mundadugu Praja Party,S01,8,Jada Sravan Kumar,136,0,136,0.07,Andhra Pradesh,Vijayawada East,0,186923,9,0.072757232,0,#004274,2019,MPP,Vijayawada East,GEN,NTR,Vijayawada,Coastal Andhra
81,Janasena Party,S01,9,Battina Ramu,30009,128,30137,16.12,Andhra Pradesh,Vijayawada East,0,186923,3,16.122681531967707,0,#D22215,2019,JP,Vijayawada East,GEN,NTR,Vijayawada,Coastal Andhra
81,Navarang Congress Party,S01,10,Sundar Rajanikanth Pulavarthi,96,0,96,0.05,Andhra Pradesh,Vijayawada East,0,186923,12,0.051358046,0,#004274,2019,Others,Vijayawada East,GEN,NTR,Vijayawada,Coastal Andhra
81,Independent,S01,11,Tammisetty Chakravathy,159,0,159,0.09,Andhra Pradesh,Vijayawada East,0,186923,8,0.085061763,0,#CEB58C,2019,IND,Vijayawada East,GEN,NTR,Vijayawada,Coastal Andhra
81,Independent,S01,12,Siva Kumar.B,91,0,91,0.05,Andhra Pradesh,Vijayawada East,0,186923,13,0.048683148,0,#CEB58C,2019,IND,Vijayawada East,GEN,NTR,Vijayawada,Coastal Andhra
81,None of the Above,S01,13,NOTA,1061,2,1063,0.57,Andhra Pradesh,Vijayawada East,0,186923,6,0.5686833615980912,0,#DDD1CA,2019,NOTA,Vijayawada East,GEN,NTR,Vijayawada,Coastal Andhra
82,Telugu Desam,S01,1,UMA MAHESWARARAO DEVINENI,102164,123,102287,43.99,Andhra Pradesh,Mylavaram,0,232500,2,43.994408602150536,1,#AB9005,2019,TDP,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,Bharatiya Janata Party,S01,2,BALA KOTESWARARAO NUTULAPATI,1259,5,1264,0.54,Andhra Pradesh,Mylavaram,0,232500,5,0.5436559139784947,0,#00A951,2019,BJP,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,Indian National Congress,S01,3,BORRA KIRAN,1894,1,1895,0.82,Andhra Pradesh,Mylavaram,0,232500,4,0.8150537634408601,0,#3498DB,2019,INC,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,Yuvajana Sramika Rythu Congress Party,S01,4,VASANTHA VENKATA KRISHNA PRASAD,114749,191,114940,49.44,Andhra Pradesh,Mylavaram,0,232500,1,49.43655913978495,1,#08406F,2019,YSRCP,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,Janasena Party,S01,5,AKKALA RAMA MOHANRAO (GANDHI),8708,8,8716,3.75,Andhra Pradesh,Mylavaram,0,232500,3,3.748817204301076,0,#D22215,2019,JP,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,Pyramid Party of India,S01,6,NAGARAJU GUDIWADA,91,1,92,0.04,Andhra Pradesh,Mylavaram,0,232500,15,0.039569892,0,#004274,2019,PPI,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,Republican Party of India (A),S01,7,PERAM SIVA NAGESWARARAO,52,0,52,0.02,Andhra Pradesh,Mylavaram,0,232500,19,0.022365591,0,#004274,2019,RPI(A),Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,India Praja Bandhu Party,S01,8,ERRAGUNTA RAJA RAO,96,0,96,0.04,Andhra Pradesh,Mylavaram,0,232500,14,0.041290323,0,#004274,2019,IPBP,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,Praja Shanthi Party,S01,9,VENKATA KRISHNA RAO BOGOLU,129,0,129,0.06,Andhra Pradesh,Mylavaram,0,232500,12,0.055483871,0,#004274,2019,PRSP,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,Independent,S01,10,KRISHNA PRASAD PONNAGANTI,63,0,63,0.03,Andhra Pradesh,Mylavaram,0,232500,18,0.027096774,0,#CEB58C,2019,IND,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,Independent,S01,11,KOLLI SAIDA RAO,67,0,67,0.03,Andhra Pradesh,Mylavaram,0,232500,17,0.028817204,0,#CEB58C,2019,IND,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,Independent,S01,12,PRATHI SAI DASARADHI,73,0,73,0.03,Andhra Pradesh,Mylavaram,0,232500,16,0.031397849,0,#CEB58C,2019,IND,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,Independent,S01,13,MAGANTI VENKATA RAMA RAO,143,0,143,0.06,Andhra Pradesh,Mylavaram,0,232500,11,0.061505376,0,#CEB58C,2019,IND,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,Independent,S01,14,MANDAVA SUBBARAO,124,0,124,0.05,Andhra Pradesh,Mylavaram,0,232500,13,0.053333333,0,#CEB58C,2019,IND,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,Independent,S01,15,RAYALA NARASIMHA RAO,292,0,292,0.13,Andhra Pradesh,Mylavaram,0,232500,9,0.1255913978494623,0,#CEB58C,2019,IND,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,Independent,S01,16,VALLABHANENI. NAGA PAVAN KUMAR (NANI),535,0,535,0.23,Andhra Pradesh,Mylavaram,0,232500,8,0.2301075268817204,0,#CEB58C,2019,IND,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,Independent,S01,17,VENKATA RAMARAO. GARIMELLA,721,0,721,0.31,Andhra Pradesh,Mylavaram,0,232500,7,0.3101075268817204,0,#CEB58C,2019,IND,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,Independent,S01,18,SHAIK. SHAREEF,196,0,196,0.08,Andhra Pradesh,Mylavaram,0,232500,10,0.084301075,0,#CEB58C,2019,IND,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
82,None of the Above,S01,19,NOTA,814,1,815,0.35,Andhra Pradesh,Mylavaram,0,232500,6,0.3505376344086021,0,#DDD1CA,2019,NOTA,Mylavaram,GEN,NTR,Vijayawada,Coastal Andhra
83,Bharatiya Janata Party,S01,1,Jangam Sunil Raju.,771,11,782,0.46,Andhra Pradesh,Nandigama,0,170474,6,0.4587209779790466,0,#00A951,2019,BJP,Nandigama,SC,NTR,Vijayawada,Coastal Andhra
83,Telugu Desam,S01,2,Tangirala Sowmya,76283,329,76612,44.94,Andhra Pradesh,Nandigama,0,170474,2,44.940577448760514,1,#AB9005,2019,TDP,Nandigama,SC,NTR,Vijayawada,Coastal Andhra
83,Bahujan Samaj Party,S01,3,Batchalakoor. Pushapa Raju,2745,8,2753,1.61,Andhra Pradesh,Nandigama,0,170474,3,1.614909018384035,0,#22409A,2019,BSP,Nandigama,SC,NTR,Vijayawada,Coastal Andhra
83,Yuvajana Sramika Rythu Congress Party,S01,4,MONDITOKA JAGAN MOHANA RAO,86912,581,87493,51.32,Andhra Pradesh,Nandigama,0,170474,1,51.32336895948942,1,#08406F,2019,YSRCP,Nandigama,SC,NTR,Vijayawada,Coastal Andhra
83,Indian National Congress,S01,5,VELPULA PARAMESWARARAO,1245,2,1247,0.73,Andhra Pradesh,Nandigama,0,170474,4,0.7314898459589145,0,#3498DB,2019,INC,Nandigama,SC,NTR,Vijayawada,Coastal Andhra
83,Pyramid Party of India,S01,6,KUNDETI MANGAMMA,85,1,86,0.05,Andhra Pradesh,Nandigama,0,170474,10,0.050447576,0,#004274,2019,PPI,Nandigama,SC,NTR,Vijayawada,Coastal Andhra
83,India Praja Bandhu Party,S01,7,DONTAMALA NAYANA BABU,174,1,175,0.1,Andhra Pradesh,Nandigama,0,170474,7,0.10265495,0,#004274,2019,IPBP,Nandigama,SC,NTR,Vijayawada,Coastal Andhra
83,Independent,S01,8,TANGIRALA . SHAILAJA,127,0,127,0.07,Andhra Pradesh,Nandigama,0,170474,9,0.074498164,0,#CEB58C,2019,IND,Nandigama,SC,NTR,Vijayawada,Coastal Andhra
83,Independent,S01,9,BONDALA. RAMA KRISHNA,172,1,173,0.1,Andhra Pradesh,Nandigama,0,170474,8,0.1014817508828325,0,#CEB58C,2019,IND,Nandigama,SC,NTR,Vijayawada,Coastal Andhra
83,None of the Above,S01,10,NOTA,1023,3,1026,0.6,Andhra Pradesh,Nandigama,0,170474,5,0.6018513087039666,0,#DDD1CA,2019,NOTA,Nandigama,SC,NTR,Vijayawada,Coastal Andhra
84,Indian National Congress,S01,1,APPARAO KARNATI,1253,0,1253,0.71,Andhra Pradesh,Jaggayyapeta,0,176115,4,0.7114669392158532,0,#3498DB,2019,INC,Jaggayyapeta,GEN,NTR,Vijayawada,Coastal Andhra
84,Yuvajana Sramika Rythu Congress Party,S01,2,UDAYABHANU SAMINENI,87561,404,87965,49.95,Andhra Pradesh,Jaggayyapeta,0,176115,1,49.94747750049683,1,#08406F,2019,YSRCP,Jaggayyapeta,GEN,NTR,Vijayawada,Coastal Andhra
84,Telugu Desam,S01,3,RAJAGOPAL SREERAM,82877,310,83187,47.23,Andhra Pradesh,Jaggayyapeta,0,176115,2,47.23447747210629,1,#AB9005,2019,TDP,Jaggayyapeta,GEN,NTR,Vijayawada,Coastal Andhra
84,Bharatiya Janata Party,S01,4,A. P. SRIKANTH,577,1,578,0.33,Andhra Pradesh,Jaggayyapeta,0,176115,6,0.3281946455441047,0,#00A951,2019,BJP,Jaggayyapeta,GEN,NTR,Vijayawada,Coastal Andhra
84,Janasena Party,S01,5,VENKATA RAMANA KUMAR DHARANIKOTA,1311,5,1316,0.75,Andhra Pradesh,Jaggayyapeta,0,176115,3,0.7472390199585498,0,#D22215,2019,JP,Jaggayyapeta,GEN,NTR,Vijayawada,Coastal Andhra
84,Independent,S01,6,KASUKURTHI DASARADHA RAMARAO,241,0,241,0.14,Andhra Pradesh,Jaggayyapeta,0,176115,7,0.1368424041109502,0,#CEB58C,2019,IND,Jaggayyapeta,GEN,NTR,Vijayawada,Coastal Andhra
84,Independent,S01,7,JAMA ANANDARAO,90,0,90,0.05,Andhra Pradesh,Jaggayyapeta,0,176115,10,0.051102972,0,#CEB58C,2019,IND,Jaggayyapeta,GEN,NTR,Vijayawada,Coastal Andhra
84,Independent,S01,8,MUPARTHI. PHANI CHAITANYA,67,0,67,0.04,Andhra Pradesh,Jaggayyapeta,0,176115,11,0.038043324,0,#CEB58C,2019,IND,Jaggayyapeta,GEN,NTR,Vijayawada,Coastal Andhra
84,Independent,S01,9,RAMAKRISHNA SRIRAM,219,1,220,0.12,Andhra Pradesh,Jaggayyapeta,0,176115,8,0.124918377,0,#CEB58C,2019,IND,Jaggayyapeta,GEN,NTR,Vijayawada,Coastal Andhra
84,Independent,S01,10,SAMINENI UDAY MADHAV,159,0,159,0.09,Andhra Pradesh,Jaggayyapeta,0,176115,9,0.090281918,0,#CEB58C,2019,IND,Jaggayyapeta,GEN,NTR,Vijayawada,Coastal Andhra
84,None of the Above,S01,11,NOTA,1038,1,1039,0.59,Andhra Pradesh,Jaggayyapeta,0,176115,5,0.589955427,0,#DDD1CA,2019,NOTA,Jaggayyapeta,GEN,NTR,Vijayawada,Coastal Andhra
85,Telugu Desam,S01,1,KOMMALAPATI SRIDHAR,85121,352,85473,43.19,Andhra Pradesh,Pedakurapadu,0,197885,2,43.19326881774768,1,#AB9005,2019,TDP,Pedakurapadu,GEN,Palnadu,Narasaraopet,Coastal Andhra
85,Bharatiya Janata Party,S01,2,KOTESWARA RAO GANDHAM,1104,10,1114,0.56,Andhra Pradesh,Pedakurapadu,0,197885,6,0.5629532304116027,0,#00A951,2019,BJP,Pedakurapadu,GEN,Palnadu,Narasaraopet,Coastal Andhra
85,Yuvajana Sramika Rythu Congress Party,S01,3,SANKARA RAO NAMBURU,98871,706,99577,50.32,Andhra Pradesh,Pedakurapadu,0,197885,1,50.32064078,1,#08406F,2019,YSRCP,Pedakurapadu,GEN,Palnadu,Narasaraopet,Coastal Andhra
85,Indian National Congress,S01,4,PAMIDI NAGESWARA RAO,2127,5,2132,1.08,Andhra Pradesh,Pedakurapadu,0,197885,4,1.077393435581272,0,#3498DB,2019,INC,Pedakurapadu,GEN,Palnadu,Narasaraopet,Coastal Andhra
85,Pyramid Party of India,S01,5,GANTA VENKATESWARLU,180,0,180,0.09,Andhra Pradesh,Pedakurapadu,0,197885,9,0.090961922,0,#004274,2019,PPI,Pedakurapadu,GEN,Palnadu,Narasaraopet,Coastal Andhra
85,Mundadugu Praja Party,S01,6,CHINTHAPALLI. SRIDHAR.,114,0,114,0.06,Andhra Pradesh,Pedakurapadu,0,197885,11,0.057609217,0,#004274,2019,MPP,Pedakurapadu,GEN,Palnadu,Narasaraopet,Coastal Andhra
85,Navarang Congress Party,S01,7,CHILAKA RATNAM,97,0,97,0.05,Andhra Pradesh,Pedakurapadu,0,197885,12,0.049018369,0,#004274,2019,Others,Pedakurapadu,GEN,Palnadu,Narasaraopet,Coastal Andhra
85,Janasena Party,S01,8,PUTTI SAMRAJYAM,7156,42,7198,3.64,Andhra Pradesh,Pedakurapadu,0,197885,3,3.6374662051191353,0,#D22215,2019,JP,Pedakurapadu,GEN,Palnadu,Narasaraopet,Coastal Andhra
85,Samaanya Praja Party,S01,9,POTHURAJU KATAMRAJU,182,0,182,0.09,Andhra Pradesh,Pedakurapadu,0,197885,8,0.09197261,0,#004274,2019,SPP,Pedakurapadu,GEN,Palnadu,Narasaraopet,Coastal Andhra
85,Independent,S01,10,NAMBURU KALYAN CHAKRAVARTHI,267,0,267,0.13,Andhra Pradesh,Pedakurapadu,0,197885,7,0.1349268514541274,0,#CEB58C,2019,IND,Pedakurapadu,GEN,Palnadu,Narasaraopet,Coastal Andhra
85,Independent,S01,11,KANCHETI SAI BABU,154,0,154,0.08,Andhra Pradesh,Pedakurapadu,0,197885,10,0.077822978,0,#CEB58C,2019,IND,Pedakurapadu,GEN,Palnadu,Narasaraopet,Coastal Andhra
85,None of the Above,S01,12,NOTA,1395,2,1397,0.71,Andhra Pradesh,Pedakurapadu,0,197885,5,0.705965586,0,#DDD1CA,2019,NOTA,Pedakurapadu,GEN,Palnadu,Narasaraopet,Coastal Andhra
86,Bharatiya Janata Party,S01,1,Ananda Babu Srungarapati,1142,2,1144,0.64,Andhra Pradesh,Tadikonda,0,178473,5,0.6409933155155122,0,#00A951,2019,BJP,Tadikonda,SC,Guntur,Guntur,Coastal Andhra
86,Indian National Congress,S01,2,Chilaka Vijay Kumar,1332,3,1335,0.75,Andhra Pradesh,Tadikonda,0,178473,4,0.7480123043821755,0,#3498DB,2019,INC,Tadikonda,SC,Guntur,Guntur,Coastal Andhra
86,Telugu Desam,S01,3,Tenali Sravan Kumar,81995,420,82415,46.18,Andhra Pradesh,Tadikonda,0,178473,2,46.17785323270186,1,#AB9005,2019,TDP,Tadikonda,SC,Guntur,Guntur,Coastal Andhra
86,Bahujan Samaj Party,S01,4,Neelam Ravi Kiran,4970,22,4992,2.8,Andhra Pradesh,Tadikonda,0,178473,3,2.797061740431326,0,#22409A,2019,BSP,Tadikonda,SC,Guntur,Guntur,Coastal Andhra
86,Yuvajana Sramika Rythu Congress Party,S01,5,Vundavalli Sridevi,86186,662,86848,48.66,Andhra Pradesh,Tadikonda,0,178473,1,48.66170233032448,1,#08406F,2019,YSRCP,Tadikonda,SC,Guntur,Guntur,Coastal Andhra
86,India Praja Bandhu Party,S01,6,K Emmanuel,235,3,238,0.13,Andhra Pradesh,Tadikonda,0,178473,8,0.1333535044516537,0,#004274,2019,IPBP,Tadikonda,SC,Guntur,Guntur,Coastal Andhra
86,Pyramid Party of India,S01,7,THALLURI NAGARAJU,85,0,85,0.05,Andhra Pradesh,Tadikonda,0,178473,11,0.047626252,0,#004274,2019,PPI,Tadikonda,SC,Guntur,Guntur,Coastal Andhra
86,All India Praja Party,S01,8,Pilli Baburao,66,0,66,0.04,Andhra Pradesh,Tadikonda,0,178473,12,0.036980384,0,#004274,2019,Others,Tadikonda,SC,Guntur,Guntur,Coastal Andhra
86,Mundadugu Praja Party,S01,9,Bokka Sangeetha Rao,88,0,88,0.05,Andhra Pradesh,Tadikonda,0,178473,10,0.049307178,0,#004274,2019,MPP,Tadikonda,SC,Guntur,Guntur,Coastal Andhra
86,Independent,S01,10,KORABANDI VENKAIAH,284,0,284,0.16,Andhra Pradesh,Tadikonda,0,178473,7,0.1591277111944103,0,#CEB58C,2019,IND,Tadikonda,SC,Guntur,Guntur,Coastal Andhra
86,Independent,S01,11,Sarva Srinivasarao,142,1,143,0.08,Andhra Pradesh,Tadikonda,0,178473,9,0.080124164,0,#CEB58C,2019,IND,Tadikonda,SC,Guntur,Guntur,Coastal Andhra
86,None of the Above,S01,12,NOTA,834,1,835,0.47,Andhra Pradesh,Tadikonda,0,178473,6,0.4678578832652558,0,#DDD1CA,2019,NOTA,Tadikonda,SC,Guntur,Guntur,Coastal Andhra
87,Yuvajana Sramika Rythu Congress Party,S01,1,Alla Rama Krishna Reddy (RK),108365,99,108464,47.47,Andhra Pradesh,Mangalagiri,0,228469,1,47.47427440921963,1,#08406F,2019,YSRCP,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Bharatiya Janata Party,S01,2,Jaggarapu Ramohan Rao,1113,6,1119,0.49,Andhra Pradesh,Mangalagiri,0,228469,5,0.489781984,0,#00A951,2019,BJP,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Telugu Desam,S01,3,Nara Lokesh,103095,32,103127,45.14,Andhra Pradesh,Mangalagiri,0,228469,2,45.138290096249385,1,#AB9005,2019,TDP,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Communist Party of India,S01,4,Muppalla Nageswara Rao,10134,1,10135,4.44,Andhra Pradesh,Mangalagiri,0,228469,3,4.436050405,0,#F27A67,2019,CPI,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Indian National Congress,S01,5,Shaik Saleem,1306,1,1307,0.57,Andhra Pradesh,Mangalagiri,0,228469,4,0.5720688583571513,0,#3498DB,2019,INC,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Navarang Congress Party,S01,6,Jaleel.Shaik,102,0,102,0.04,Andhra Pradesh,Mangalagiri,0,228469,18,0.044645007,0,#004274,2019,Others,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Samajwadi Party,S01,7,Thota Siva Rama Prasad,88,0,88,0.04,Andhra Pradesh,Mangalagiri,0,228469,20,0.038517261,0,#0E6D37,2019,SP,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Pyramid Party of India,S01,8,Deepala Sambhashiva Rao,118,0,118,0.05,Andhra Pradesh,Mangalagiri,0,228469,17,0.051648145,0,#004274,2019,PPI,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Navodayam Party,S01,9,G. Prasad,95,0,95,0.04,Andhra Pradesh,Mangalagiri,0,228469,19,0.041581134,0,#004274,2019,Others,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Nava Samaj Party,S01,10,Babu Rao Itta,66,1,67,0.03,Andhra Pradesh,Mangalagiri,0,228469,25,0.029325642,0,#004274,2019,NSP,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Jai Hindustan Party,S01,11,Machiraju Bheema Sankara Chaitanya,40,0,40,0.02,Andhra Pradesh,Mangalagiri,0,228469,31,0.017507846,0,#004274,2019,Others,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Communist Party of India  (Marxist-Leninist)  (Liberation),S01,12,Lokam Sesha Siva Bhaskara Rao,72,0,72,0.03,Andhra Pradesh,Mangalagiri,0,228469,21,0.031514122,0,#F27A67,2019,CPI(M)(L),Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Indian Labour Party (Ambedkar Phule),S01,13,Vinay Kishore Merigala,305,0,305,0.13,Andhra Pradesh,Mangalagiri,0,228469,11,0.1334973234880881,0,#004274,2019,Others,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Navataram Party,S01,14,Velalla Sai Subramanyam,69,0,69,0.03,Andhra Pradesh,Mangalagiri,0,228469,22,0.030201034,0,#004274,2019,Others,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Praja Shanthi Party,S01,15,Shaik Saleem,149,0,149,0.07,Andhra Pradesh,Mangalagiri,0,228469,13,0.065216725,0,#004274,2019,PRSP,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,All Indians Party,S01,16,Suraboina. Murali Krishna,313,0,313,0.14,Andhra Pradesh,Mangalagiri,0,228469,10,0.1369988926287592,0,#004274,2019,Others,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Indian Union Muslim League,S01,17,Saira Banu,489,0,489,0.21,Andhra Pradesh,Mangalagiri,0,228469,7,0.2140334137235248,0,#014BC6,2019,IUML,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Independent,S01,18,Akkisetti Sri Krishna,145,0,145,0.06,Andhra Pradesh,Mangalagiri,0,228469,14,0.063465941,0,#CEB58C,2019,IND,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Independent,S01,19,Alla Radha Devi,333,0,333,0.15,Andhra Pradesh,Mangalagiri,0,228469,9,0.1457528154804371,0,#CEB58C,2019,IND,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Independent,S01,20,Kammela. Suri Babu,120,0,120,0.05,Andhra Pradesh,Mangalagiri,0,228469,16,0.052523537,0,#CEB58C,2019,IND,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Independent,S01,21,Karumanchi Ramarao,68,0,68,0.03,Andhra Pradesh,Mangalagiri,0,228469,24,0.029763338,0,#CEB58C,2019,IND,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Independent,S01,22,Kasani Sudhakar Babu,41,0,41,0.02,Andhra Pradesh,Mangalagiri,0,228469,30,0.017945542,0,#CEB58C,2019,IND,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Independent,S01,23,Kosanam Srinivasa Rao,39,0,39,0.02,Andhra Pradesh,Mangalagiri,0,228469,32,0.01707015,0,#CEB58C,2019,IND,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Independent,S01,24,Tamanna Simhadri,45,0,45,0.02,Andhra Pradesh,Mangalagiri,0,228469,27,0.019696326,0,#CEB58C,2019,IND,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Independent,S01,25,Tariq Shaik,68,0,68,0.03,Andhra Pradesh,Mangalagiri,0,228469,24,0.029763338,0,#CEB58C,2019,IND,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Independent,S01,26,Thondamallu Vijaya Bhaskar,29,0,29,0.01,Andhra Pradesh,Mangalagiri,0,228469,33,0.012693188,0,#CEB58C,2019,IND,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Independent,S01,27,Naidu Nagaraju,47,0,47,0.02,Andhra Pradesh,Mangalagiri,0,228469,26,0.020571719,0,#CEB58C,2019,IND,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Independent,S01,28,Nandipalli Srinivasa Rao,43,0,43,0.02,Andhra Pradesh,Mangalagiri,0,228469,28,0.018820934,0,#CEB58C,2019,IND,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Independent,S01,29,Ravuri Kishore Babu (RK),43,0,43,0.02,Andhra Pradesh,Mangalagiri,0,228469,28,0.018820934,0,#CEB58C,2019,IND,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Independent,S01,30,Valaparla Kishore,216,0,216,0.09,Andhra Pradesh,Mangalagiri,0,228469,12,0.094542367,0,#CEB58C,2019,IND,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Independent,S01,31,Videla Sai Srinivas,366,0,366,0.16,Andhra Pradesh,Mangalagiri,0,228469,8,0.1601967881857057,0,#CEB58C,2019,IND,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,Independent,S01,32,Shaik Raheem,128,0,128,0.06,Andhra Pradesh,Mangalagiri,0,228469,15,0.056025106,0,#CEB58C,2019,IND,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
87,None of the Above,S01,33,NOTA,679,0,679,0.3,Andhra Pradesh,Mangalagiri,0,228469,6,0.2971956808144649,0,#DDD1CA,2019,NOTA,Mangalagiri,GEN,Guntur,Guntur,Coastal Andhra
88,Yuvajana Sramika Rythu Congress Party,S01,1,Venkatroshaiah Kilari,86582,988,87570,45.88,Andhra Pradesh,Ponnur,0,190849,1,45.88444267457519,1,#08406F,2019,YSRCP,Ponnuru,GEN,Guntur,Guntur,Coastal Andhra
88,Bharatiya Janata Party,S01,2,Cheedepudi Bala Vijaya Bhaskaraa Reddy,713,38,751,0.39,Andhra Pradesh,Ponnur,0,190849,6,0.3935048127053324,0,#00A951,2019,BJP,Ponnuru,GEN,Guntur,Guntur,Coastal Andhra
88,Indian National Congress,S01,3,Jakka Naga Srinivasa Vara Prasad,1897,12,1909,1,Andhra Pradesh,Ponnur,0,190849,4,1.000267226970013,0,#3498DB,2019,INC,Ponnuru,GEN,Guntur,Guntur,Coastal Andhra
88,Telugu Desam,S01,4,Dhulipalla Narendra Kumar,85812,646,86458,45.3,Andhra Pradesh,Ponnur,0,190849,2,45.301783085056776,1,#AB9005,2019,TDP,Ponnuru,GEN,Guntur,Guntur,Coastal Andhra
88,Dalita Bahujana Party,S01,5,Naresh Kumar Burra,420,1,421,0.22,Andhra Pradesh,Ponnur,0,190849,7,0.2205932438734287,0,#004274,2019,DBP,Ponnuru,GEN,Guntur,Guntur,Coastal Andhra
88,Janasena Party,S01,6,Parvathi Boni,11940,93,12033,6.3,Andhra Pradesh,Ponnur,0,190849,3,6.304984568952418,0,#D22215,2019,JP,Ponnuru,GEN,Guntur,Guntur,Coastal Andhra
88,Indian Labour Party (Ambedkar Phule),S01,7,Sambasivarao Moddu,111,0,111,0.06,Andhra Pradesh,Ponnur,0,190849,9,0.058161164,0,#004274,2019,Others,Ponnuru,GEN,Guntur,Guntur,Coastal Andhra
88,Pyramid Party of India,S01,8,Yenumula Siva Nageswararao,88,0,88,0.05,Andhra Pradesh,Ponnur,0,190849,12,0.046109752,0,#004274,2019,PPI,Ponnuru,GEN,Guntur,Guntur,Coastal Andhra
88,Independent,S01,9,Sai Babu Jinni,91,0,91,0.05,Andhra Pradesh,Ponnur,0,190849,11,0.047681675,0,#CEB58C,2019,IND,Ponnuru,GEN,Guntur,Guntur,Coastal Andhra
88,Independent,S01,10,Linga Reddy Tiyyagura,124,0,124,0.06,Andhra Pradesh,Ponnur,0,190849,8,0.064972832,0,#CEB58C,2019,IND,Ponnuru,GEN,Guntur,Guntur,Coastal Andhra
88,Independent,S01,11,Dasari Venkateswarlu,105,1,106,0.06,Andhra Pradesh,Ponnur,0,190849,10,0.055541292,0,#CEB58C,2019,IND,Ponnuru,GEN,Guntur,Guntur,Coastal Andhra
88,None of the Above,S01,12,NOTA,1183,4,1187,0.62,Andhra Pradesh,Ponnur,0,190849,5,0.6219576733438478,0,#DDD1CA,2019,NOTA,Ponnuru,GEN,Guntur,Guntur,Coastal Andhra
89,Telugu Desam,S01,1,ANANDA BABU NAKKA,71268,404,71672,41.76,Andhra Pradesh,Vemuru,0,171618,2,41.762519083079866,1,#AB9005,2019,TDP,Vemuru,SC,Bapatla,Bapatla,Coastal Andhra
89,Indian National Congress,S01,2,JALADI SOBHAN KUMAR,1708,10,1718,1,Andhra Pradesh,Vemuru,0,171618,5,1.001060494819891,0,#3498DB,2019,INC,Vemuru,SC,Bapatla,Bapatla,Coastal Andhra
